truth_px,truth_py,N,sigma_x_pdc1_mm,sigma_y_pdc1_mm,sigma_x_pdc2_mm,sigma_y_pdc2_mm,sigma_theta_x_mrad,sigma_theta_y_mrad
0.0,0.0,50,1.5284423549524035,4.060938702404314,2.0862625549616496,6.800805623231957,11.833704147703905,5.910311663330026
100.0,0.0,50,2.067349282867326,4.888354949418714,3.060064933144986,8.211341258341127,8.100141746039679,5.786397004667494
0.0,20.0,49,1.66681486433572,4.789370721882321,2.3627596188457574,7.458781060702719,14.289173159808266,5.420849965092539
